Season,WTeamID,wins,LTeamID,losses,games,PointsFor,PointsAgainst,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGprct
2010,1421.0,12.0,1421.0,16.0,28.0,2005,2197,720,1663,148,495,417,615,355,720,429,479,200,149,553,0.4329524954900782
2010,1422.0,8.0,1422.0,23.0,31.0,1966,2226,696,1803,148,515,426,610,440,680,286,444,186,97,593,0.3860232945091514
2010,1423.0,9.0,1423.0,22.0,31.0,2051,2215,722,1741,207,620,400,620,391,744,393,492,159,151,633,0.414704192992533
2010,1424.0,24.0,1424.0,8.0,32.0,2328,2047,850,1834,215,650,413,573,305,774,520,377,244,112,647,0.46346782988004365
2010,1425.0,16.0,1425.0,14.0,30.0,1789,1715,662,1551,107,360,358,550,331,716,282,434,171,132,531,0.4268214055448098
2010,1426.0,12.0,1426.0,14.0,26.0,1885,1925,631,1502,165,509,458,668,311,630,313,405,179,97,616,0.4201065246338216
2010,1427.0,16.0,1427.0,11.0,27.0,1861,1803,650,1500,163,454,398,523,297,616,309,311,173,41,454,0.43333333333333335
2010,1428.0,14.0,1428.0,17.0,31.0,2059,2058,692,1618,185,580,490,655,284,768,361,423,172,186,638,0.4276885043263288
2010,1429.0,26.0,1429.0,7.0,33.0,2428,1986,891,1810,227,538,419,550,337,828,559,338,149,115,534,0.4922651933701657
2010,1430.0,8.0,1430.0,18.0,26.0,1590,1734,539,1360,157,442,355,479,250,597,301,360,155,53,472,0.3963235294117647
2010,1431.0,26.0,1431.0,6.0,32.0,2425,2054,867,1822,197,568,494,735,317,846,473,421,280,119,619,0.47585071350164654
2010,1433.0,22.0,1433.0,9.0,31.0,2338,2037,830,1815,213,588,465,652,401,751,459,381,268,123,557,0.4573002754820937
2010,1434.0,12.0,1434.0,17.0,29.0,2097,2191,729,1591,222,610,417,578,293,627,415,390,201,59,588,0.4582023884349466
2010,1435.0,23.0,1435.0,8.0,31.0,2404,2167,808,1712,190,514,598,822,333,780,408,423,180,158,602,0.4719626168224299
2010,1436.0,25.0,1436.0,9.0,34.0,2401,2188,803,1818,161,502,634,920,417,845,410,478,231,140,624,0.4416941694169417
2010,1437.0,24.0,1437.0,7.0,31.0,2559,2259,856,1842,239,635,608,810,416,795,430,428,241,121,694,0.46471226927252984
2010,1438.0,15.0,1438.0,16.0,31.0,2029,1971,733,1720,177,507,386,516,318,735,403,333,190,81,510,0.42616279069767443
2010,1439.0,23.0,1439.0,8.0,31.0,2255,2012,772,1819,144,468,567,785,402,764,367,386,223,145,593,0.4244090159428257
2010,1440.0,6.0,1440.0,19.0,25.0,2152,2439,737,1789,279,851,399,578,309,583,331,367,242,119,508,0.41196198993851313
2010,1441.0,19.0,1441.0,11.0,30.0,2178,2124,771,1748,237,663,399,625,382,654,398,425,273,84,676,0.44107551487414187
2010,1442.0,10.0,1442.0,17.0,27.0,1543,1663,529,1308,132,376,353,520,228,604,270,351,162,115,517,0.404434250764526
2010,1443.0,21.0,1443.0,13.0,34.0,2422,2269,862,1900,225,663,473,672,393,799,432,441,218,100,580,0.4536842105263158
2010,1444.0,17.0,1444.0,15.0,32.0,2201,2150,743,1738,184,569,531,719,398,752,390,432,221,83,611,0.42750287686996546
2010,1445.0,8.0,1445.0,17.0,25.0,1471,1780,520,1337,122,420,309,526,317,536,255,433,155,76,472,0.3889304412864622
2010,1447.0,5.0,1447.0,26.0,31.0,1884,2164,679,1680,234,678,292,472,328,698,385,518,203,113,590,0.4041666666666667
2010,1448.0,19.0,1448.0,10.0,29.0,2116,1985,760,1735,126,402,470,712,424,789,342,440,213,155,583,0.43804034582132567
2010,1449.0,24.0,1449.0,9.0,33.0,2633,2308,920,2035,171,526,622,855,446,821,462,422,240,130,713,0.4520884520884521
2010,1450.0,15.0,1450.0,15.0,30.0,2142,2122,726,1624,169,487,521,739,359,680,382,422,179,137,519,0.44704433497536944
2010,1451.0,18.0,1451.0,10.0,28.0,2137,1994,711,1614,233,655,482,662,338,673,364,341,182,87,558,0.44052044609665425
2010,1452.0,27.0,1452.0,6.0,33.0,2408,2105,834,1922,229,682,511,734,514,751,518,387,185,132,605,0.4339229968782518
2010,1453.0,19.0,1453.0,12.0,31.0,2118,2092,736,1674,202,537,444,593,333,663,359,394,187,80,595,0.43966547192353644
2010,1454.0,18.0,1454.0,14.0,32.0,2219,2187,736,1719,242,699,505,739,356,805,398,442,177,73,599,0.4281559045956952
2010,1455.0,24.0,1455.0,9.0,33.0,2278,2038,781,1743,217,599,499,667,358,778,463,437,217,102,658,0.4480780263912794
2010,1456.0,21.0,1456.0,10.0,31.0,2047,2001,677,1612,269,772,424,611,311,747,421,335,165,79,510,0.41997518610421836
2010,1457.0,17.0,1457.0,13.0,30.0,1877,1858,679,1764,120,453,399,624,407,744,324,366,262,113,569,0.38492063492063494
2010,1458.0,23.0,1458.0,8.0,31.0,2092,1742,732,1647,237,656,391,532,302,703,396,275,174,112,507,0.4444444444444444
2010,1459.0,25.0,1459.0,8.0,33.0,2278,2042,777,1773,192,553,532,790,380,790,446,395,233,69,590,0.43824027072758037
2010,1460.0,20.0,1460.0,12.0,32.0,2163,1950,750,1692,240,656,423,577,324,640,433,375,190,63,605,0.4432624113475177
2010,1461.0,8.0,1461.0,21.0,29.0,1947,2165,651,1530,126,485,519,777,284,677,298,450,200,117,576,0.42549019607843136
2010,1462.0,24.0,1462.0,8.0,32.0,2561,2210,883,1893,223,600,572,802,400,883,458,423,217,122,601,0.4664553618594823
2010,1463.0,11.0,1463.0,19.0,30.0,1975,2086,675,1618,133,451,492,677,346,693,363,426,203,120,551,0.41718170580964153
2010,1464.0,6.0,1464.0,22.0,28.0,1833,2004,634,1524,139,438,426,621,302,583,349,382,161,101,578,0.41601049868766404
2011,1102.0,14.0,1102.0,14.0,28.0,1799,1814,628,1340,187,497,356,508,164,628,432,334,174,71,488,0.46865671641791046
2011,1103.0,22.0,1103.0,12.0,34.0,2379,2255,836,1945,268,744,439,620,342,823,488,409,219,116,654,0.42982005141388174
2011,1104.0,21.0,1104.0,11.0,32.0,2133,1896,796,1789,131,439,410,567,403,770,397,454,296,167,589,0.44494130799329235
2011,1105.0,10.0,1105.0,15.0,25.0,1570,1656,554,1395,107,375,355,569,297,617,290,397,214,132,500,0.3971326164874552
2011,1106.0,15.0,1106.0,17.0,32.0,1970,2062,669,1682,154,527,478,785,426,713,372,503,234,146,714,0.3977407847800238
2011,1107.0,16.0,1107.0,16.0,32.0,2013,2048,724,1707,238,631,327,507,376,779,371,411,150,90,505,0.4241359109548916
2011,1108.0,4.0,1108.0,24.0,28.0,1838,2258,614,1664,116,359,494,781,295,697,255,473,218,103,610,0.36899038461538464
2011,1110.0,22.0,1110.0,9.0,31.0,2051,1973,716,1602,188,557,431,600,288,756,430,346,127,86,558,0.4469413233458177
2011,1111.0,14.0,1111.0,15.0,29.0,2073,2127,723,1607,178,532,449,630,295,673,294,368,164,77,503,0.44990665836963284
2011,1112.0,27.0,1112.0,7.0,34.0,2602,2294,864,1836,270,676,604,809,354,822,479,437,171,90,633,0.47058823529411764
2011,1113.0,12.0,1113.0,19.0,31.0,1983,2073,719,1674,240,684,305,486,290,701,463,379,196,115,574,0.4295101553166069
2011,1114.0,17.0,1114.0,16.0,33.0,2187,2229,725,1753,221,556,516,743,340,732,364,384,188,78,684,0.41357672561323444
2011,1115.0,7.0,1115.0,24.0,31.0,1850,2221,627,1610,191,556,405,646,299,688,357,518,234,67,649,0.38944099378881986
2011,1116.0,18.0,1116.0,13.0,31.0,2191,2069,756,1734,204,563,475,683,332,731,373,411,225,182,561,0.4359861591695502
2011,1117.0,15.0,1117.0,15.0,30.0,1983,1985,677,1596,146,449,483,682,362,706,322,395,181,93,552,0.4241854636591479
2011,1119.0,10.0,1119.0,19.0,29.0,1972,2092,682,1637,257,695,351,489,304,674,389,406,157,47,584,0.4166157605375687
2011,1120.0,10.0,1120.0,20.0,30.0,1855,2001,644,1635,146,455,421,645,372,660,335,429,228,97,623,0.39388379204892965
2011,1122.0,18.0,1122.0,13.0,31.0,2217,2098,787,1760,162,460,481,714,386,703,421,444,261,125,580,0.4471590909090909
2011,1123.0,18.0,1123.0,12.0,30.0,2025,1944,678,1521,140,415,529,766,307,690,408,389,184,59,536,0.4457593688362919
2011,1124.0,17.0,1124.0,13.0,30.0,2090,1934,730,1576,161,459,469,672,348,710,350,471,207,127,510,0.4631979695431472
2011,1125.0,30.0,1125.0,4.0,34.0,2732,2106,926,1996,321,842,559,759,445,791,557,474,331,118,708,0.46392785571142287
2011,1126.0,17.0,1126.0,12.0,29.0,1872,1939,663,1546,116,369,430,612,324,600,320,338,193,63,571,0.42884864165588615
2011,1127.0,8.0,1127.0,23.0,31.0,1861,2123,651,1642,233,659,326,465,316,643,339,384,157,102,503,0.39646772228989036
2011,1129.0,19.0,1129.0,12.0,31.0,2287,2102,774,1787,209,613,530,739,354,683,391,372,275,89,584,0.4331281477336318
2011,1130.0,20.0,1130.0,12.0,32.0,2291,2207,802,1749,290,764,397,551,303,726,487,349,155,82,480,0.4585477415666095
2011,1131.0,21.0,1131.0,13.0,34.0,2217,2150,731,1812,256,721,499,683,408,816,335,406,183,126,619,0.4034216335540839
2011,1132.0,13.0,1132.0,19.0,32.0,2035,2160,772,1789,139,475,352,549,346,714,435,436,267,102,590,0.43152599217439913
2011,1133.0,11.0,1133.0,20.0,31.0,2010,2109,724,1698,156,459,406,560,282,731,361,375,191,78,571,0.42638398115429915
2011,1135.0,10.0,1135.0,17.0,27.0,1914,1999,653,1492,204,584,404,534,201,700,379,325,136,74,445,0.43766756032171583
2011,1136.0,8.0,1136.0,21.0,29.0,1930,2216,680,1626,234,643,336,515,300,651,383,400,156,77,547,0.4182041820418204
2011,1137.0,25.0,1137.0,8.0,33.0,2335,2093,811,1804,227,564,486,618,269,857,486,375,157,105,602,0.4495565410199557
2011,1138.0,17.0,1138.0,13.0,30.0,2133,1956,780,1642,186,487,387,588,351,700,432,459,236,162,580,0.47503045066991473
2011,1139.0,22.0,1139.0,9.0,31.0,2247,2015,766,1730,231,638,484,665,337,746,385,350,184,47,594,0.44277456647398844
2011,1140.0,29.0,1140.0,4.0,33.0,2682,2239,909,2016,270,748,594,786,378,891,471,363,263,138,581,0.45089285714285715
2011,1141.0,9.0,1141.0,21.0,30.0,1778,1946,640,1658,153,460,345,548,358,633,265,412,215,106,649,0.38600723763570566
2011,1142.0,15.0,1142.0,14.0,29.0,1732,1716,587,1497,187,590,371,554,322,654,326,338,173,56,541,0.3921175684702739
2011,1143.0,17.0,1143.0,14.0,31.0,2242,2219,769,1669,156,443,548,791,309,779,464,424,175,78,548,0.46075494307968845
2011,1144.0,11.0,1144.0,19.0,30.0,1955,2027,710,1580,114,327,421,653,341,647,399,436,211,149,668,0.44936708860759494
2011,1145.0,15.0,1145.0,15.0,30.0,2043,2024,739,1742,231,662,334,478,364,699,449,414,207,145,580,0.4242250287026406
2011,1146.0,2.0,1146.0,24.0,26.0,1716,2074,592,1463,148,471,384,607,288,523,292,417,184,56,525,0.40464798359535203
2011,1147.0,1.0,1147.0,27.0,28.0,1643,2269,552,1392,124,398,415,661,259,562,273,519,196,68,607,0.39655172413793105
2011,1148.0,19.0,1148.0,12.0,31.0,2170,2045,766,1758,152,464,486,634,393,730,452,447,233,121,548,0.43572241183162685
2011,1149.0,12.0,1149.0,16.0,28.0,1934,1942,686,1603,169,482,393,526,359,635,318,404,222,86,512,0.4279475982532751
2011,1150.0,10.0,1150.0,20.0,30.0,1997,2130,674,1629,202,606,447,613,326,731,353,446,193,96,529,0.41375076734192756
2011,1151.0,14.0,1151.0,16.0,30.0,2078,2281,689,1686,249,781,451,696,342,780,406,453,144,38,562,0.40865954922894426
2011,1152.0,4.0,1152.0,25.0,29.0,1885,2547,679,1704,131,438,396,617,320,684,351,493,173,71,685,0.3984741784037559
2011,1153.0,25.0,1153.0,8.0,33.0,2276,1954,797,1830,212,626,470,706,432,744,471,382,250,125,571,0.4355191256830601
2011,1154.0,8.0,1154.0,22.0,30.0,1910,2120,703,1648,149,453,355,485,334,700,375,377,137,45,499,0.4265776699029126
2011,1155.0,21.0,1155.0,11.0,32.0,2184,1950,759,1719,208,596,458,661,367,750,413,427,257,156,588,0.44153577661431065
2011,1156.0,24.0,1156.0,8.0,32.0,2260,2056,757,1733,215,608,531,717,328,726,371,372,235,84,641,0.4368147720715522
2011,1157.0,24.0,1157.0,5.0,29.0,2141,1892,756,1604,124,394,505,732,347,780,426,376,175,137,444,0.4713216957605985
2011,1158.0,24.0,1158.0,10.0,34.0,2588,2332,962,2020,275,768,389,530,386,796,461,408,204,142,514,0.4762376237623762
2011,1159.0,7.0,1159.0,23.0,30.0,1947,2270,683,1631,164,490,417,611,328,695,379,475,173,89,617,0.4187614960147149
2011,1160.0,20.0,1160.0,13.0,33.0,2614,2435,909,1929,202,528,594,761,375,791,446,393,223,96,625,0.4712286158631415
2011,1161.0,18.0,1161.0,12.0,30.0,2125,2054,744,1588,175,529,462,673,299,702,394,412,216,75,577,0.46851385390428213
2011,1162.0,14.0,1162.0,13.0,27.0,1918,1929,677,1580,151,443,413,575,339,646,312,340,174,78,522,0.42848101265822786
2011,1163.0,26.0,1163.0,9.0,35.0,2569,2323,910,2102,204,615,545,722,505,880,459,411,232,197,561,0.4329210275927688
2011,1164.0,13.0,1164.0,14.0,27.0,1948,1976,684,1609,211,581,369,515,308,657,306,360,190,60,488,0.42510876320696084
2011,1165.0,10.0,1165.0,18.0,28.0,1906,1962,658,1580,251,671,339,492,301,605,406,338,186,70,578,0.41645569620253164
2011,1166.0,19.0,1166.0,14.0,33.0,2204,2101,771,1713,231,646,431,597,316,841,458,394,137,99,504,0.4500875656742557
2011,1167.0,9.0,1167.0,19.0,28.0,1907,2167,657,1661,181,546,412,598,355,592,329,382,204,89,535,0.39554485249849486
2011,1168.0,10.0,1168.0,20.0,30.0,2132,2278,725,1628,191,521,491,685,318,694,373,430,157,44,624,0.4453316953316953
2011,1169.0,12.0,1169.0,18.0,30.0,2048,2162,680,1588,169,513,519,778,336,685,359,469,186,100,693,0.4282115869017632
2011,1170.0,5.0,1170.0,21.0,26.0,1580,1839,541,1378,141,464,357,519,307,607,310,381,152,88,479,0.3925979680696662
2011,1171.0,5.0,1171.0,23.0,28.0,1667,1988,605,1531,142,435,315,452,267,593,257,383,180,72,530,0.395166557805356
2011,1172.0,16.0,1172.0,14.0,30.0,2107,2060,711,1687,228,677,457,626,381,717,368,435,141,83,668,0.4214582098399526
2011,1173.0,22.0,1173.0,13.0,35.0,2329,2259,817,1999,234,660,461,676,456,893,514,468,168,105,673,0.408704352176088
2011,1174.0,14.0,1174.0,17.0,31.0,1951,2065,663,1593,182,523,443,641,290,734,323,365,115,125,615,0.416195856873823
2011,1175.0,7.0,1175.0,21.0,28.0,1708,1870,616,1460,184,540,292,403,241,455,314,306,223,106,433,0.42191780821917807
2011,1176.0,13.0,1176.0,17.0,30.0,1800,1817,601,1324,232,578,366,505,158,560,397,370,166,106,653,0.45392749244712993
2011,1177.0,7.0,1177.0,24.0,31.0,2104,2378,766,1800,163,519,409,599,340,604,446,420,231,103,617,0.4255555555555556
2011,1178.0,16.0,1178.0,16.0,32.0,2366,2335,818,1775,164,463,566,826,386,810,392,503,235,160,622,0.4608450704225352
2011,1179.0,13.0,1179.0,18.0,31.0,1997,2100,687,1608,203,573,420,613,247,684,359,377,175,87,568,0.42723880597014924
2011,1180.0,21.0,1180.0,10.0,31.0,1975,1850,719,1696,117,378,420,682,423,826,348,370,127,85,583,0.423938679245283
2011,1181.0,30.0,1181.0,4.0,34.0,2756,2185,956,2039,272,725,572,763,418,883,490,416,254,150,608,0.46885728298185386
2011,1182.0,17.0,1182.0,12.0,29.0,2222,1957,770,1702,220,627,462,742,360,647,510,382,284,152,550,0.45240893066980026
2011,1183.0,7.0,1183.0,20.0,27.0,1612,1788,586,1399,106,330,334,466,284,624,330,380,152,70,512,0.41887062187276625
2011,1184.0,13.0,1184.0,16.0,29.0,1860,1885,635,1466,227,632,363,492,234,567,386,348,170,68,541,0.4331514324693042
2011,1185.0,6.0,1185.0,22.0,28.0,1669,1837,573,1499,189,594,334,537,280,668,355,414,182,103,565,0.38225483655770515
2011,1186.0,8.0,1186.0,20.0,28.0,1815,1991,614,1547,213,591,374,565,328,600,313,379,153,108,574,0.39689722042663217
2011,1187.0,15.0,1187.0,15.0,30.0,2017,2053,639,1517,224,623,515,743,309,662,374,405,195,80,596,0.42122610415293343
2011,1188.0,4.0,1188.0,21.0,25.0,1555,2023,545,1342,163,503,302,449,192,533,313,423,133,71,532,0.4061102831594635
2011,1189.0,11.0,1189.0,17.0,28.0,2024,2114,665,1583,249,703,445,616,279,642,377,351,145,69,551,0.4200884396715098
2011,1190.0,21.0,1190.0,11.0,32.0,2174,2046,753,1697,159,475,509,762,375,785,332,436,204,124,595,0.44372421921037125
2011,1191.0,14.0,1191.0,15.0,29.0,1894,1960,640,1455,129,376,485,682,235,640,400,377,161,54,601,0.43986254295532645
2011,1192.0,5.0,1192.0,24.0,29.0,1866,2108,643,1618,150,468,430,637,366,716,338,438,166,102,555,0.3974042027194067
2011,1193.0,24.0,1193.0,7.0,31.0,2020,1792,725,1677,129,420,441,669,380,749,422,437,254,116,544,0.43231961836613
2011,1194.0,19.0,1194.0,10.0,29.0,1947,1918,693,1578,155,477,406,624,321,635,344,329,175,139,536,0.4391634980988593
2011,1195.0,10.0,1195.0,20.0,30.0,1970,2185,667,1662,175,531,461,708,397,701,362,500,189,65,559,0.401323706377858
2011,1196.0,26.0,1196.0,7.0,33.0,2361,2081,856,1854,205,576,444,666,432,806,453,410,194,117,476,0.4617044228694714
2011,1197.0,8.0,1197.0,20.0,28.0,1723,1950,587,1530,163,545,386,626,363,667,242,457,197,110,537,0.3836601307189543
2011,1198.0,9.0,1198.0,19.0,28.0,1992,2135,660,1519,152,461,520,757,319,620,293,414,228,101,595,0.43449637919684003
2011,1199.0,21.0,1199.0,10.0,31.0,2149,1930,759,1741,192,581,439,662,386,824,387,500,272,178,597,0.43595634692705343
2011,1200.0,7.0,1200.0,21.0,28.0,1795,2069,648,1636,182,541,317,503,369,692,350,393,117,123,514,0.3960880195599022
2011,1201.0,13.0,1201.0,17.0,30.0,2022,2047,711,1682,181,614,419,663,368,706,426,411,252,106,549,0.4227110582639715
2011,1202.0,20.0,1202.0,10.0,30.0,2054,1939,689,1542,212,568,464,635,322,695,364,393,151,95,570,0.446822308690013
2011,1203.0,17.0,1203.0,14.0,31.0,2011,2025,712,1716,182,541,405,646,411,690,371,396,199,123,569,0.4149184149184149
2011,1204.0,2.0,1204.0,27.0,29.0,1812,2182,649,1489,128,395,386,569,287,572,334,514,244,73,646,0.4358629952988583
2011,1205.0,9.0,1205.0,21.0,30.0,1831,2026,659,1606,189,576,324,505,323,668,301,446,207,66,570,0.41033623910336237
2011,1206.0,26.0,1206.0,6.0,32.0,2347,1969,829,1749,215,542,474,687,339,784,458,350,216,106,549,0.47398513436249284
2011,1207.0,21.0,1207.0,10.0,31.0,2202,2049,789,1651,218,605,406,555,312,733,469,416,190,138,577,0.4778921865536039
2011,1208.0,21.0,1208.0,11.0,32.0,2202,2057,800,1772,151,444,451,648,396,811,486,429,208,161,528,0.45146726862302483
2011,1209.0,12.0,1209.0,19.0,31.0,1919,1988,707,1676,179,512,326,549,386,717,404,463,201,148,658,0.42183770883054894
2011,1210.0,13.0,1210.0,18.0,31.0,2102,2079,752,1855,192,643,406,589,394,707,408,424,297,126,639,0.40539083557951483
2011,1211.0,23.0,1211.0,9.0,32.0,2428,2086,843,1777,180,505,562,740,367,828,477,433,235,116,598,0.4743950478334271
2011,1212.0,12.0,1212.0,21.0,33.0,1998,2262,699,1838,166,556,434,707,375,822,338,506,214,91,690,0.38030467899891185
2011,1214.0,23.0,1214.0,8.0,31.0,2074,1918,701,1734,199,619,473,731,344,759,366,376,227,177,573,0.40426758938869667
2011,1216.0,11.0,1216.0,20.0,31.0,1857,1996,672,1756,265,869,248,413,324,636,367,388,244,77,573,0.3826879271070615
2011,1217.0,21.0,1217.0,6.0,27.0,1937,1750,640,1345,185,487,472,585,243,629,386,354,157,120,423,0.4758364312267658
2011,1218.0,17.0,1218.0,12.0,29.0,1994,1960,683,1517,180,500,448,647,293,732,347,461,156,121,573,0.45023071852340146
2011,1219.0,10.0,1219.0,19.0,29.0,1874,2116,652,1588,162,467,408,608,334,629,316,442,201,83,621,0.4105793450881612
2011,1220.0,20.0,1220.0,11.0,31.0,2163,2161,750,1715,195,550,468,611,301,679,408,319,195,127,554,0.43731778425655976
2011,1221.0,8.0,1221.0,21.0,29.0,1949,2002,713,1618,148,454,375,577,340,725,385,387,118,109,530,0.44066749072929545
2011,1222.0,10.0,1222.0,18.0,28.0,1895,1986,664,1456,162,425,405,603,276,652,361,437,159,117,577,0.45604395604395603
2011,1223.0,5.0,1223.0,24.0,29.0,2009,2290,683,1693,166,501,477,704,352,654,337,476,243,75,640,0.40342587123449497
2011,1224.0,6.0,1224.0,24.0,30.0,1753,2098,593,1576,149,480,418,671,396,641,279,476,182,64,577,0.3762690355329949
2011,1225.0,17.0,1225.0,13.0,30.0,2013,1979,701,1528,187,489,424,585,280,710,423,438,194,88,503,0.4587696335078534
2011,1226.0,7.0,1226.0,20.0,27.0,1731,1971,594,1466,120,398,423,601,325,573,248,351,183,88,512,0.4051841746248295
2011,1227.0,6.0,1227.0,24.0,30.0,1849,2098,688,1632,137,443,336,501,372,707,339,480,132,81,535,0.4215686274509804
2011,1228.0,19.0,1228.0,13.0,32.0,2281,2087,843,1803,219,566,376,516,327,787,531,407,178,148,563,0.46755407653910147
2011,1229.0,12.0,1229.0,19.0,31.0,1893,1977,680,1599,153,493,380,537,312,743,346,414,153,124,568,0.4252657911194497
2011,1231.0,12.0,1231.0,20.0,32.0,2226,2182,789,1713,189,546,459,632,339,710,393,415,201,84,685,0.46059544658493873
2011,1232.0,19.0,1232.0,13.0,32.0,2107,2073,715,1685,216,609,461,647,337,781,396,450,192,137,650,0.42433234421364985
2011,1233.0,22.0,1233.0,11.0,33.0,2607,2283,936,1974,265,717,470,720,401,806,573,421,246,106,595,0.47416413373860183
2011,1234.0,11.0,1234.0,20.0,31.0,2084,2110,766,1743,146,465,406,601,371,714,423,447,208,89,511,0.4394721744119334
2011,1235.0,16.0,1235.0,16.0,32.0,2395,2257,870,1993,275,747,380,527,352,819,480,401,216,118,524,0.43652784746613144
2011,1236.0,17.0,1236.0,12.0,29.0,2125,2038,729,1602,228,594,439,570,266,644,415,354,138,80,626,0.4550561797752809
2011,1237.0,17.0,1237.0,14.0,31.0,2178,2140,784,1684,184,526,426,544,322,646,322,347,186,76,471,0.4655581947743468
2011,1238.0,15.0,1238.0,15.0,30.0,1935,1922,660,1593,178,534,437,677,368,656,390,455,232,89,639,0.4143126177024482
2011,1239.0,18.0,1239.0,11.0,29.0,1956,1890,696,1653,123,413,441,655,385,689,346,436,237,114,620,0.42105263157894735
2011,1240.0,4.0,1240.0,25.0,29.0,1749,1916,628,1486,167,457,326,502,301,537,353,412,183,105,577,0.4226110363391655
2011,1241.0,21.0,1241.0,11.0,32.0,2290,2172,807,1750,197,517,479,673,329,795,444,404,171,117,575,0.46114285714285713
2011,1242.0,32.0,1242.0,2.0,34.0,2801,2218,1006,1959,247,638,542,796,397,914,608,458,270,141,608,0.5135273098519653
2011,1243.0,21.0,1243.0,10.0,31.0,2254,2050,771,1772,219,585,493,757,454,717,438,464,193,144,634,0.4351015801354402
2011,1244.0,7.0,1244.0,23.0,30.0,1935,2258,691,1674,171,559,382,589,368,657,330,431,164,114,509,0.4127837514934289
2011,1245.0,22.0,1245.0,11.0,33.0,2315,2183,837,1935,177,537,464,698,447,782,448,424,254,133,571,0.4325581395348837
2011,1246.0,25.0,1246.0,8.0,33.0,2522,2107,884,1920,243,612,511,712,399,858,419,352,181,207,531,0.46041666666666664
2011,1247.0,15.0,1247.0,18.0,33.0,2536,2595,923,2070,208,571,482,680,461,812,496,513,245,133,616,0.4458937198067633
2011,1248.0,12.0,1248.0,19.0,31.0,2142,2237,719,1686,237,672,467,615,273,719,455,419,187,75,625,0.4264531435349941
2011,1249.0,9.0,1249.0,17.0,26.0,1993,2012,681,1636,186,531,445,650,390,632,340,390,177,103,588,0.41625916870415647
2011,1250.0,16.0,1250.0,15.0,31.0,2282,2232,743,1781,172,525,624,826,351,786,372,402,236,119,593,0.4171813587871982
2011,1251.0,16.0,1251.0,13.0,29.0,1917,1939,687,1617,149,461,394,577,389,694,355,445,190,92,559,0.424860853432282
2011,1252.0,16.0,1252.0,13.0,29.0,2184,2135,758,1673,190,574,478,678,343,723,437,447,231,60,590,0.45307830245068736
2011,1253.0,20.0,1253.0,11.0,31.0,2243,2165,777,1748,192,567,497,739,367,774,409,436,180,63,492,0.44450800915331806
2011,1254.0,27.0,1254.0,5.0,32.0,2643,2364,897,1924,221,604,628,974,463,876,484,491,235,110,552,0.46621621621621623
2011,1255.0,8.0,1255.0,19.0,27.0,1937,2272,690,1575,191,562,366,527,257,576,407,379,147,39,521,0.4380952380952381
2011,1256.0,11.0,1256.0,20.0,31.0,1961,2116,691,1661,186,566,393,603,343,762,313,517,172,73,636,0.4160144491270319
2011,1257.0,25.0,1257.0,9.0,34.0,2562,2197,927,2049,299,829,409,611,428,815,594,443,313,168,653,0.45241581259150804
2011,1258.0,9.0,1258.0,21.0,30.0,2087,2179,746,1750,143,442,452,656,388,740,403,416,195,122,571,0.42628571428571427
2011,1259.0,15.0,1259.0,15.0,30.0,2023,2011,701,1682,180,531,441,625,389,674,357,396,195,130,582,0.4167657550535077
2011,1260.0,16.0,1260.0,15.0,31.0,2153,2065,741,1733,200,553,471,639,386,694,383,396,186,110,541,0.4275822273514137
2011,1261.0,11.0,1261.0,21.0,32.0,1991,2130,692,1731,175,561,432,650,368,742,364,461,204,106,622,0.3997689196995956
2011,1263.0,14.0,1263.0,15.0,29.0,1994,1966,691,1520,181,517,431,616,286,689,373,373,156,97,521,0.45460526315789473
2011,1264.0,6.0,1264.0,25.0,31.0,1862,2161,677,1678,113,378,395,565,369,676,300,419,200,124,521,0.4034564958283671
2011,1265.0,6.0,1265.0,27.0,33.0,1979,2383,662,1734,207,665,448,629,326,780,317,480,166,87,656,0.3817762399077278
2011,1266.0,20.0,1266.0,14.0,34.0,2587,2348,905,1935,179,508,598,865,422,809,538,407,244,123,574,0.46770025839793283
2011,1267.0,20.0,1267.0,11.0,31.0,2250,2109,758,1695,175,528,559,821,395,773,385,413,144,113,628,0.4471976401179941
2011,1268.0,19.0,1268.0,14.0,33.0,2536,2231,932,1980,151,434,521,770,424,863,557,450,222,150,549,0.4707070707070707
2011,1269.0,14.0,1269.0,15.0,29.0,1905,1983,666,1678,159,556,414,626,383,708,324,399,183,112,608,0.39690107270560193
2011,1270.0,17.0,1270.0,11.0,28.0,2010,2001,677,1580,190,544,466,627,321,653,304,349,171,91,559,0.42848101265822786
2011,1271.0,7.0,1271.0,22.0,29.0,1908,2254,690,1736,153,540,375,585,369,623,344,415,181,48,622,0.39746543778801846
2011,1272.0,25.0,1272.0,9.0,34.0,2449,2315,865,1921,204,624,515,758,411,802,496,520,290,182,688,0.4502863092139511
2011,1273.0,14.0,1273.0,18.0,32.0,2153,2214,714,1717,205,624,520,755,338,700,381,444,235,86,682,0.4158415841584158
2011,1274.0,19.0,1274.0,14.0,33.0,2349,2220,793,1796,268,696,495,688,394,807,386,464,193,115,595,0.44153674832962136
2011,1275.0,15.0,1275.0,16.0,31.0,2055,2186,694,1618,234,672,433,595,294,729,346,442,146,83,532,0.4289245982694685
